Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
447	1	-152.5844	-165.6491	13.06477	0.0148979	0.01025399	0.03471528	0.008640008	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.0156932	0.01660032	0.0347153	0.0148979	0.010254	0.05986717	0.262133
448	0	-152.3764	-165.0092	12.6328	0.02019076	0.004531887	0.04050754	0.02884378	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.0142308	0.01638409	0.0405075	0.0201908	0.00453189	0.06523018	0.2181622
449	1	-150.3047	-163.7093	13.40463	0.0121436	0.005504231	0.03699213	0.002778416	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0014214	0.0110992	0.0369921	0.0121436	0.00550423	0.05463995	0.02601387
450	0	-153.527	-166.0138	12.4868	0.02633903	0.002206208	0.04050754	0.01634804	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.00297315	0.02693596	0.0405075	0.026339	0.00220621	0.06905277	0.04305624
451	1	-152.3603	-164.8873	12.52704	0.01348396	0.02116937	0.03699213	0.004756384	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.017706	0.02328268	0.0369921	0.013484	0.0211694	0.07164545	0.2471332
452	0	-153.52	-165.8692	12.34918	0.01907934	0.01091267	0.04129418	0.01761021	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.0239932	0.02977016	0.0412942	0.0190793	0.0109127	0.07128619	0.3365751
453	1	-149.4488	-162.2697	12.8209	0.007862179	0.002599589	0.05353524	0.01210827	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01176	0.01964584	0.0535352	0.00786218	0.00259959	0.06399701	0.1837581
454	0	-149.9709	-162.3633	12.3924	0.0136439	0.004645548	0.05535077	0.02674285	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.0147952	0.006127547	0.0553508	0.0136439	0.00464555	0.07364022	0.2009126
455	1	-149.213	-161.0234	11.81037	0.001098513	0.01245149	0.07655346	0.01203039	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.0513327	0.00779212	0.0765535	0.00109851	0.0124515	0.09010347	0.569708
456	0	-157.3324	-168.6589	11.32642	0.01373611	0.01179966	0.05535077	0.05182854	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.0182475	0.05627815	0.0553508	0.0137361	0.0117997	0.08088654	0.2255944
457	1	-149.3293	-160.7726	11.44332	0.006476236	0.00409994	0.08558255	0.01847165	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.0547824	0.01184963	0.0855825	0.00647624	0.00409994	0.09615872	0.569708
458	0	-156.5018	-167.1669	10.66508	0.01361906	0.02849789	0.05975496	0.03015532	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.0530407	0.05326434	0.059755	0.0136191	0.0284979	0.1018719	0.5206609
459	1	-149.078	-160.3476	11.26958	0.01427342	0.003665374	0.08558255	0.008252287	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.0528495	0.007578433	0.0855825	0.0142734	0.00366537	0.1035213	0.5105183
460	0	-155.9044	-167.5378	11.63347	0.001837554	0.01299832	0.05975496	0.04273156	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.012912	0.06191769	0.059755	0.00183755	0.0129983	0.07459083	0.1731039
461	1	-147.2786	-159.7848	12.50613	0.0006766895	0.01135719	0.06221191	0.01662116	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.0175357	0.002254701	0.0622119	0.00067669	0.0113572	0.07424579	0.236185
462	0	-150.6661	-163.3061	12.64005	0.0025497	0.003105105	0.06197872	0.01096747	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.026831	0.0231333	0.0619787	0.0025497	0.00310511	0.06763353	0.3967113
463	1	-147.959	-160.6728	12.71385	0.001250202	0.006664254	0.06221191	0.01488813	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.0285082	0.001044627	0.0622119	0.0012502	0.00666425	0.07012637	0.4065257
464	0	-148.2312	-160.7724	12.54117	0.005462672	0.00443601	0.06197872	0.0147332	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.016865	0.01088901	0.0619787	0.00546267	0.00443601	0.0718774	0.2346354
465	1	-146.4584	-159.2227	12.76431	0.0003789946	0.001365193	0.06628454	0.01879684	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.0208423	0.001168163	0.0662845	0.000378995	0.00136519	0.06802873	0.3063757
466	0	-148.6692	-161.0522	12.38304	0.007247106	0.007235846	0.06197872	0.01957638	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.0140841	0.002018349	0.0619787	0.00724711	0.00723585	0.07646168	0.1841983
467	1	-148.8019	-161.8535	13.0516	0.001277049	0.006809258	0.04934142	0.0317098	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.00255618	0.005405496	0.0493414	0.00127705	0.00680926	0.05742773	0.04451119
468	0	-147.5493	-159.9977	12.44847	0.0001641147	0.01454989	0.06197872	0.01241792	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.0302972	0.001634071	0.0619787	0.000164115	0.0145499	0.07669273	0.3950462
469	1	-148.7063	-161.1213	12.41495	0.009362361	0.003938372	0.06053635	0.0248104	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.0203504	0.004952543	0.0605364	0.00936236	0.00393837	0.07383709	0.2756115
470	0	-147.8225	-160.4666	12.64409	0.00410008	0.001223581	0.06343584	0.02799715	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0228552	0.0008263951	0.0634358	0.00410008	0.00122358	0.0687595	0.3323936
471	1	-150.003	-162.8879	12.88484	0.00977625	0.003020455	0.04977343	0.02532076	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.016907	0.006214924	0.0497734	0.00977625	0.00302045	0.06257014	0.270209
472	0	-146.7376	-159.5125	12.77492	0.00266293	0.001318149	0.06347746	0.01884464	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.0151619	0.002527114	0.0634775	0.00266293	0.00131815	0.06745854	0.2247584
473	1	-149.4255	-162.7035	13.27802	0.003245816	0.0005009567	0.04977343	0.02376773	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.00918662	0.007616864	0.0497734	0.00324582	0.000500957	0.05352021	0.1716477
474	0	-150.7544	-162.2054	11.45094	0.005697089	0.02542088	0.067032	0.01882895	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.0554094	0.002112134	0.067032	0.00569709	0.0254209	0.09814996	0.564538
475	1	-149.4288	-162.641	13.21223	0.00579821	0.0003917569	0.04977343	0.01443333	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.00945885	0.01295619	0.0497734	0.00579821	0.000391757	0.0559634	0.1690184
476	0	-150.0883	-161.5612	11.4729	0.01175489	0.01413085	0.07190431	0.01636162	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.055073	0.00394193	0.0719043	0.0117549	0.0141308	0.09779005	0.5631758
477	1	-147.9102	-160.6976	12.7874	0.008399262	1.836179e-05	0.05912455	0.01456675	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00823465	0.00519462	0.0591246	0.00839926	1.83618e-05	0.06754218	0.1219187
478	0	-148.6509	-160.7349	12.08401	0.003361789	0.004660119	0.07190431	0.02420782	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.0293632	0.01229614	0.0719043	0.00336179	0.00466012	0.07992622	0.3673783
479	1	-149.944	-162.1477	12.20367	0.0197803	0.007047383	0.05401535	0.0191665	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.0295397	0.001404146	0.0540153	0.0197803	0.00704738	0.08084303	0.3653956
480	0	-147.655	-160.0318	12.37681	0.001833046	0.004543158	0.07036763	0.01324425	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.0304374	0.007753159	0.0703676	0.00183305	0.00454316	0.07674383	0.39661
481	1	-149.3374	-162.3674	13.03001	0.01204045	0.002753201	0.04740463	0.01428791	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.0151895	0.004340408	0.0474046	0.0120405	0.0027532	0.06219828	0.2442102
482	0	-147.9861	-159.2411	11.25501	0.003085568	0.007909627	0.09080736	0.01798461	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.0528226	0.006742179	0.0908074	0.00308557	0.00790963	0.1018026	0.5188728
483	1	-149.1786	-160.7582	11.57957	0.008053631	0.009906529	0.0756065	0.02512885	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.0389015	0.002785273	0.0756065	0.00805363	0.00990653	0.09356666	0.415762
484	0	-150.8838	-161.4	10.51619	0.001059733	0.02737714	0.09080736	0.01208796	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.0638063	0.01103533	0.0908074	0.00105973	0.0273771	0.1192442	0.5350891
485	1	-147.7256	-159.6725	11.94693	0.006788233	0.00262667	0.07758327	0.01792725	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.0280471	0.001678702	0.0775833	0.00678823	0.00262667	0.08699818	0.3223872
486	0	-148.9279	-160.425	11.497	0.002210533	0.00581833	0.09213856	0.002711089	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.0460587	0.004892643	0.0921386	0.00221053	0.00581833	0.1001674	0.4598177
487	1	-149.1942	-161.5669	12.37271	0.000460116	0.004301741	0.06821675	0.0356811	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.031198	0.002021436	0.0682167	0.000460116	0.00430174	0.07297861	0.4274954
488	0	-151.2052	-162.5314	11.32617	0.009081892	0.003085319	0.09213856	0.006095003	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0372891	0.0006820671	0.0921386	0.00908189	0.00308532	0.1043058	0.3574982
489	1	-147.9385	-160.1236	12.18504	0.0005828718	0.01657364	0.06637119	0.01039156	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0410338	0.0004228033	0.0663712	0.000582872	0.0165736	0.0835277	0.4912597
490	0	-149.1443	-160.1088	10.96456	0.01977638	0.0001108575	0.09213856	0.009291884	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0633962	0.0002351584	0.0921386	0.0197764	0.000110858	0.1120258	0.565907
491	1	-147.3472	-159.4672	12.12003	0.003706455	0.008561348	0.07298271	0.009321027	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0281743	0.0005387531	0.0729827	0.00370645	0.00856135	0.08525051	0.3304884
492	0	-152.7189	-164.3745	11.65556	0.0302129	0.02264726	0.04371219	0.007038953	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0526282	0.0002678774	0.0437122	0.0302129	0.0226473	0.09657234	0.5449615
493	1	-148.2655	-160.527	12.2615	0.002776531	0.006832841	0.07298271	0.005851768	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.0205921	0.001365484	0.0729827	0.00277653	0.00683284	0.08259208	0.2493235
494	0	-147.5241	-160.6401	13.11601	0.002981781	0.004731152	0.05269918	0.01732721	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0127529	0.0004307994	0.0526992	0.00298178	0.00473115	0.06041212	0.2110987
495	1	-150.8211	-162.7379	11.91679	0.0253917	0.01490884	0.05048448	0.003967144	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.0402202	0.00226365	0.0504845	0.0253917	0.0149088	0.09078502	0.4430263
496	0	-147.2673	-159.6715	12.40422	0.001298573	0.002546188	0.07067899	0.02662372	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.012237	0.001240488	0.070679	0.00129857	0.00254619	0.07452375	0.1642028
497	1	-151.5468	-163.4875	11.9406	0.03101017	0.009655346	0.05048448	0.000692784	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.031915	0.001577389	0.0504845	0.0310102	0.00965535	0.09114999	0.3501376
498	0	-146.3988	-158.9533	12.55449	0.0006337915	0.0002271933	0.07226837	0.0164448	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.019664	0.002427201	0.0722684	0.000633791	0.000227193	0.07312935	0.2688932
499	1	-154.2236	-165.5729	11.34929	0.03101017	0.008002831	0.06302086	0.007096885	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.032672	0.007200923	0.0630209	0.0310102	0.00800283	0.1020339	0.3202072
500	0	-148.3192	-160.0321	11.71288	0.0007639482	0.01349591	0.07679227	0.02305338	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.0352654	0.002412889	0.0767923	0.000763948	0.0134959	0.09105213	0.3873101
501	1	-154.7398	-165.6006	10.86077	0.03733985	0.0105925	0.06302086	0.02212722	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.046596	0.002420624	0.0630209	0.0373398	0.0105925	0.1109532	0.4199609
502	0	-149.2699	-161.4185	12.14864	0.0009175105	0.004086331	0.07679227	0.00319914	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.0362371	0.01874962	0.0767923	0.000917511	0.00408633	0.08179611	0.4430172
503	1	-150.8003	-161.5238	10.72344	0.02496314	0.00509608	0.08676086	0.008699457	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.0772209	0.004190088	0.0867609	0.0249631	0.00509608	0.1168201	0.6610246
504	0	-152.5825	-163.6297	11.0472	0.008975601	0.01657532	0.07679227	0.0008366174	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.0463641	0.04233072	0.0767923	0.0089756	0.0165753	0.1023432	0.4530258
505	1	-148.0948	-159.2827	11.18785	0.003631828	0.01720946	0.08676086	0.00488135	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.0653988	0.001461085	0.0867609	0.00363183	0.0172095	0.1076022	0.6077835
506	0	-150.8444	-162.0334	11.18898	0.004875677	0.02114543	0.07679227	0.0003105969	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.051472	0.026644	0.0767923	0.00487568	0.0211454	0.1028134	0.5006357
507	1	-146.9281	-158.6456	11.71758	0.00107532	0.002426323	0.08676086	0.02700445	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.0346294	0.001409109	0.0867609	0.00107532	0.00242632	0.0902625	0.3836517
508	0	-151.5149	-163.3512	11.83624	0.007912402	0.02162226	0.05779406	0.0002583908	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.0371362	0.02898532	0.0577941	0.0079124	0.0216223	0.08732873	0.4252463
509	1	-155.7967	-164.1562	8.359518	0.006581933	7.815021e-05	0.156138	0.04900504	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.0953283	0.001291057	0.156138	0.00658193	7.81502e-05	0.1627981	0.5855615
510	0	-148.5494	-160.8649	12.31553	0.001550119	0.02162226	0.05779406	0.001463464	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.0297226	0.007387089	0.0577941	0.00155012	0.0216223	0.08096644	0.3670975
511	1	-148.8213	-158.0663	9.245013	0.004171776	0.001285866	0.1420973	0.02635394	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.0956775	0.001362804	0.142097	0.00417178	0.00128587	0.147555	0.6484192
512	0	-150.3975	-162.3595	11.96197	0.00775841	0.01894304	0.06305508	0.00160607	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.0518879	0.004558289	0.0630551	0.00775841	0.018943	0.08975653	0.5780959
513	1	-147.472	-157.312	9.840022	0.001324696	0.003364067	0.1299696	0.02235669	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.0873151	0.001673472	0.12997	0.0013247	0.00336407	0.1346584	0.6484192
