Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
777	1	-88.81098	-93.77091	4.959932	0.03991261	0.0696122	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0218218	0.0659976	0.0399126	0.03991261	0.5467407
778	0	-87.55477	-92.79237	5.237607	0.0418288	0.03268157	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.0102833	0.06375678	0.0418288	0.0418288	0.2458421
779	1	-89.51311	-93.50879	3.995687	0.04878499	0.1156558	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0165822	0.0635757	0.048785	0.04878499	0.339904
780	0	-86.9466	-93.0352	6.088601	0.03854733	0.006868591	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.00936788	0.02399955	0.0385473	0.03854733	0.2430229
781	1	-88.46115	-93.07628	4.61513	0.04878499	0.04800007	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.0351601	0.06928706	0.048785	0.04878499	0.7207148
782	0	-87.06104	-91.57459	4.513549	0.05640327	0.04587969	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0310873	0.0362263	0.0564033	0.05640327	0.5511615
783	1	-91.68034	-96.39176	4.711414	0.05127994	0.005624644	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.0369736	0.08718567	0.0512799	0.05127994	0.7210149
784	0	-88.62117	-91.20161	2.580441	0.08507051	0.05968573	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.0529383	0.04512179	0.0850705	0.08507051	0.6222878
785	1	-88.19923	-91.84592	3.646691	0.06230451	0.05674497	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.043581	0.07692647	0.0623045	0.06230451	0.6994839
786	0	-88.59248	-90.81651	2.224034	0.08885048	0.07426921	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.0645575	0.04368302	0.0888505	0.08885048	0.7265862
787	1	-90.98364	-94.01973	3.036097	0.06245141	0.08417174	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.0557109	0.1096848	0.0624514	0.06245141	0.8920673
788	0	-88.94302	-91.62762	2.684606	0.08406082	0.07943638	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0733833	0.0209636	0.0840608	0.08406082	0.8729789
789	1	-89.17557	-91.1635	1.987929	0.08582423	0.07373355	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.08583942	0.0858242	0.08582423	0.7628221
790	0	-88.92301	-94.04588	5.122877	0.04040172	0.0957072	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.0186398	0.02069718	0.0404017	0.04040172	0.4613627
791	1	-89.10443	-91.42615	2.321723	0.08582423	0.09867077	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.0654686	0.02752281	0.0858242	0.08582423	0.7628221
792	0	-87.59041	-93.32164	5.731237	0.03641242	0.0494918	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.0052643	0.02981842	0.0364124	0.03641242	0.1445743
793	1	-89.06873	-93.76626	4.69753	0.04092679	0.09783378	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.0200428	0.05798044	0.0409268	0.04092679	0.4897231
794	0	-90.05094	-95.46519	5.414256	0.03641242	0.07677622	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.0264232	0.03423209	0.0364124	0.03641242	0.7256644
795	1	-88.73523	-94.06955	5.334315	0.03571925	0.07909536	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.015388	0.04403239	0.0357192	0.03571925	0.430803
796	0	-88.99106	-92.67271	3.681645	0.05598234	0.1081357	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.0336858	0.05966581	0.0559823	0.05598234	0.6017222
797	1	-90.78432	-94.64959	3.865265	0.03953132	0.1160126	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.131333	0.0395313	0.03953132	0.4252798
798	0	-87.62854	-91.27752	3.648985	0.06874162	0.05715412	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.0412455	0.03797817	0.0687416	0.06874162	0.6000083
799	1	-91.0544	-92.53854	1.48414	0.07925838	0.1385609	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.0518808	0.1104668	0.0792584	0.07925838	0.6545777
800	0	-91.69569	-95.74675	4.051055	0.04975356	0.1266097	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.00307021	0.04132061	0.0497536	0.04975356	0.06170831
801	1	-91.20793	-93.12269	1.914756	0.07443285	0.1248823	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.0642966	0.1098024	0.0744328	0.07443285	0.8638204
802	0	-88.00888	-92.83701	4.828132	0.04634359	0.06697414	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.0273153	0.04354249	0.0463436	0.04634359	0.5894081
803	1	-93.34997	-93.55079	0.2008176	0.09601565	0.1460279	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.0923225	0.1316034	0.0960156	0.09601565	0.9615359
804	0	-88.94387	-93.57385	4.629978	0.04634359	0.09781312	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.0291661	0.03251889	0.0463436	0.04634359	0.6293457
805	1	-90.70758	-92.37877	1.671186	0.09140726	0.08385832	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.0866959	0.07416225	0.0914073	0.09140726	0.9484579
806	0	-87.86494	-91.48061	3.615662	0.06980497	0.07217516	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.0482194	0.01996111	0.069805	0.06980497	0.6907736
807	1	-92.61596	-95.30627	2.690314	0.04514924	0.1859021	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.0283734	0.1455044	0.0451492	0.04514924	0.6284358
808	0	-86.85893	-90.98208	4.123149	0.06542759	0.02930044	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.0364398	0.03813854	0.0654276	0.06542759	0.5569483
809	1	-89.66659	-94.31171	4.64512	0.04514924	0.09210134	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.034003	0.04382449	0.0451492	0.04514924	0.7531235
810	0	-89.26159	-91.46313	2.201539	0.08600722	0.09517127	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.057171	0.04195172	0.0860072	0.08600722	0.6647232
811	1	-88.8589	-91.71493	2.856031	0.08098275	0.06886254	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.0720953	0.03271378	0.0809827	0.08098275	0.8902547
812	0	-89.05725	-94.58952	5.532269	0.03198189	0.09364731	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.00704164	0.03192738	0.0319819	0.03198189	0.2201757
813	1	-89.2559	-92.1417	2.885803	0.0757897	0.09834601	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.04392	0.03115882	0.0757897	0.0757897	0.5794976
814	0	-90.40227	-92.08426	1.68199	0.0843513	0.121804	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.055089	0.07712888	0.0843513	0.0843513	0.6530903
815	1	-88.63602	-94.8517	6.215681	0.03126747	0.043532	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.0147706	0.01795329	0.0312675	0.03126747	0.4723939
816	0	-89.15476	-92.50141	3.346648	0.06962397	0.09268736	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.0346712	0.02742751	0.069624	0.06962397	0.4979775
817	1	-89.15023	-89.97083	0.8205987	0.117005	0.0536888	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.092638	0.03704919	0.117005	0.117005	0.7917441
818	0	-88.24444	-94.23939	5.994949	0.03540271	0.04506552	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.0176298	0.01388262	0.0354027	0.03540271	0.4979775
819	1	-88.7884	-94.13086	5.342464	0.04271037	0.06201327	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.030557	0.0186928	0.0427104	0.04271037	0.7154467
820	0	-87.67811	-90.20741	2.529303	0.09193279	0.04322879	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.0722104	0.02585256	0.0919328	0.09193279	0.7854694
821	1	-87.96123	-93.45161	5.490384	0.04582441	0.03549663	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.0314284	0.01188461	0.0458244	0.04582441	0.685843
822	0	-90.22487	-94.08255	3.857678	0.05947281	0.09285809	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.0540346	0.03656709	0.0594728	0.05947281	0.9085591
823	1	-87.73766	-91.83202	4.094355	0.06468918	0.06362764	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.04136	0.01108525	0.0646892	0.06468918	0.6393649
824	0	-87.81336	-90.80131	2.987948	0.07774394	0.03787198	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.0571794	0.06978789	0.0777439	0.07774394	0.7354834
825	1	-88.42848	-93.48109	5.052616	0.04754336	0.05198103	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.00509596	0.02894692	0.0475434	0.04754336	0.1071855
826	0	-88.76202	-91.91932	3.157299	0.07084868	0.07035998	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.0379615	0.06140107	0.0708487	0.07084868	0.5358114
827	1	-87.28462	-91.10967	3.825053	0.0684645	0.04496017	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.0402398	0.03421462	0.0684645	0.0684645	0.5877471
828	0	-88.29026	-89.96009	1.669828	0.1034614	0.03372088	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.0780575	0.05269662	0.103461	0.1034614	0.7544599
829	1	-87.72081	-91.2596	3.538794	0.0684645	0.05497906	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0499872	0.0528216	0.0684645	0.0684645	0.7301184
830	0	-87.92263	-92.59107	4.668443	0.05028495	0.04172353	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.0354096	0.06130555	0.0502849	0.05028495	0.7041781
831	1	-88.63138	-89.97802	1.346639	0.1085568	0.04131475	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.0964714	0.04709704	0.108557	0.1085568	0.888672
832	0	-87.28389	-92.96053	5.676647	0.03706876	0.02838649	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0133685	0.0524766	0.0370688	0.03706876	0.3606396
833	1	-88.14072	-90.34743	2.206704	0.0985907	0.01157951	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.0694887	0.05013806	0.0985907	0.0985907	0.70482
834	0	-88.15378	-94.30847	6.154689	0.02749882	0.03616148	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.00168072	0.05385162	0.0274988	0.02749882	0.06111981
835	1	-87.27188	-92.4688	5.196917	0.04501046	0.03838743	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0118692	0.0431847	0.0450105	0.04501046	0.2636996
836	0	-88.38376	-94.56811	6.184345	0.02931651	0.03914493	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.0110273	0.03708478	0.0293165	0.02931651	0.3761458
837	1	-87.23039	-93.36675	6.136356	0.03339024	0.01061646	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.00532688	0.04616795	0.0333902	0.03339024	0.1595341
838	0	-86.5984	-91.61155	5.01315	0.05312336	0.01629468	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.021549	0.03537122	0.0531234	0.05312336	0.40564
839	1	-87.25558	-92.31809	5.062513	0.04773502	0.03721567	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.0304405	0.04158193	0.047735	0.04773502	0.6376969
840	0	-87.19884	-91.8876	4.688755	0.05921427	0.01314552	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.0216338	0.03471057	0.0592143	0.05921427	0.365348
841	1	-86.75095	-92.17087	5.419917	0.04335957	0.02412222	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.0174233	0.04497491	0.0433596	0.04335957	0.4018326
842	0	-86.65998	-92.37591	5.715924	0.04328079	0.007718602	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.0179835	0.03224669	0.0432808	0.04328079	0.4155084
843	1	-86.70404	-92.283	5.578968	0.04335957	0.02814046	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.0178961	0.02505162	0.0433596	0.04335957	0.4127377
844	0	-89.61008	-95.07363	5.46355	0.04328079	0.004058645	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.0318014	0.06114408	0.0432808	0.04328079	0.7347701
845	1	-87.15414	-93.46578	6.311639	0.0316923	0.01146473	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.03789643	0.0316923	0.0316923	0.1937427
846	0	-88.25774	-94.56718	6.309431	0.03473065	0.004134582	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.0193123	0.02736502	0.0347307	0.03473065	0.5560604
847	1	-87.72163	-91.86574	4.14411	0.06580852	0.006346547	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.0375442	0.05672924	0.0658085	0.06580852	0.5705061
848	0	-88.21728	-94.02738	5.810106	0.03473065	0.0219298	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.0183432	0.05950235	0.0347307	0.03473065	0.5281546
849	1	-87.06842	-91.32892	4.2605	0.06580852	0.008288834	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.0348794	0.04314795	0.0658085	0.06580852	0.5300128
850	0	-87.96232	-92.82691	4.864592	0.04837299	0.0488388	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.0107063	0.04595412	0.048373	0.04837299	0.2213279
851	1	-88.35913	-91.9444	3.585269	0.07698574	0.008063028	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.0708731	0.04437712	0.0769857	0.07698574	0.9206009
852	0	-88.32778	-92.99195	4.664171	0.04837299	0.05363184	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0111138	0.0612032	0.048373	0.04837299	0.2297523
