Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
278	3	-240.0423	-243.6122	3.569818	0.006670883	0.09686436
279	4	-239.607	-243.4078	3.800842	0.0418836	0.03854925
280	0	-241.3189	-244.0788	2.759858	0.1032717	0.08125946
281	1	-240.9697	-245.0392	4.06944	0.02337411	0.03019894
282	2	-240.9697	-245.0392	4.06944	0.02337411	0.03019894
283	3	-239.7931	-243.8024	4.009282	0.007018622	0.05257024
284	4	-240.2745	-243.6593	3.3848	0.03497717	0.08705988
285	0	-241.219	-244.2948	3.07575	0.09071476	0.06222722
286	1	-239.3449	-243.6641	4.319119	0.0204637	0.008141448
287	2	-239.3449	-243.6641	4.319119	0.0204637	0.008141448
288	3	-239.2186	-243.4943	4.275764	0.01178427	0.02115636
289	4	-241.2323	-244.4386	3.206301	0.04132949	0.09855745
290	0	-241.3744	-244.5788	3.204399	0.1139556	0.02612154
291	1	-239.2347	-243.4701	4.235365	0.02059146	0.01638903
292	2	-239.2347	-243.4701	4.235365	0.02059146	0.01638903
293	3	-239.9445	-243.9059	3.961384	0.01426385	0.05011481
294	4	-240.152	-243.4739	3.321912	0.05883768	0.06948813
295	0	-240.5864	-244.1625	3.576088	0.05705528	0.04585296
296	1	-239.7291	-243.81	4.080941	0.0219915	0.03043138
297	2	-239.7291	-243.81	4.080941	0.0219915	0.03043138
298	3	-243.2772	-247.2533	3.976073	0.01903194	0.04387781
299	4	-240.3249	-243.6079	3.283027	0.0248464	0.1073679
300	0	-240.978	-243.7922	2.81419	0.03748372	0.1416143
301	1	-239.8414	-243.4248	3.583484	0.03126617	0.0709025
302	2	-239.8414	-243.4248	3.583484	0.03126617	0.0709025
303	3	-239.561	-243.4141	3.853107	0.03010266	0.04510368
304	4	-240.9372	-243.5609	2.623717	0.03547099	0.1626744
305	0	-241.1878	-244.5481	3.360305	0.04910976	0.07537672
306	1	-240.6665	-244.2105	3.543931	0.01677353	0.08935043
307	2	-240.6665	-244.2105	3.543931	0.01677353	0.08935043
308	3	-239.4701	-243.521	4.05084	0.02797899	0.02745408
309	4	-241.2414	-243.9535	2.71203	0.0662911	0.1230229
310	0	-240.5008	-243.8113	3.310433	0.0312659	0.09820786
311	1	-243.6303	-245.4753	1.845008	0.01444998	0.2615663
312	2	-243.6303	-245.4753	1.845008	0.01444998	0.2615663
313	3	-240.0453	-243.5001	3.45481	0.05301507	0.06202096
314	4	-242.9182	-244.6079	1.689708	0.1641838	0.1273624
315	0	-242.0394	-245.2287	3.18928	0.03883631	0.1027527
316	1	-241.4326	-244.6354	3.202831	0.03627835	0.1039556
317	2	-241.4326	-244.6354	3.202831	0.03627835	0.1039556
318	3	-241.4126	-243.9689	2.556278	0.03950811	0.1653811
319	4	-245.3386	-246.053	0.7143213	0.2622127	0.1268722
320	0	-240.6392	-244.655	4.01587	0.009287151	0.04964282
321	1	-240.7423	-244.8132	4.070917	0.03953803	0.01388733
322	2	-240.7423	-244.8132	4.070917	0.03953803	0.01388733
323	3	-241.1344	-243.4806	2.346239	0.03037822	0.1955149
324	4	-243.5982	-244.3804	0.782204	0.1915301	0.1907665
325	0	-240.2882	-243.7244	3.436272	0.01122876	0.105661
326	1	-240.9671	-244.2197	3.25262	0.1164485	0.01880652
327	2	-240.9671	-244.2197	3.25262	0.1164485	0.01880652
328	3	-242.4441	-244.1471	1.703034	0.1577307	0.1324829
329	4	-242.3874	-244.2627	1.87529	0.1771792	0.09580874
330	0	-239.7759	-243.4605	3.684633	0.008302549	0.08375118
331	1	-240.7952	-243.9143	3.119137	0.1400776	0.008525663
332	2	-240.7952	-243.9143	3.119137	0.1400776	0.008525663
333	3	-243.0697	-243.7682	0.6984834	0.28191	0.1087587
334	4	-241.8873	-243.8544	1.967122	0.2005909	0.06321389
335	0	-241.5788	-243.5788	2.000032	0.01297238	0.2475414
336	1	-239.8979	-243.6139	3.715964	0.06428271	0.02463788
337	2	-239.8979	-243.6139	3.715964	0.06428271	0.02463788
338	3	-245.0571	-244.0116	-1.045489	0.4447757	0.1202903
339	4	-241.4115	-243.4105	1.998946	0.2312127	0.02940973
340	0	-240.3956	-243.5398	3.144208	0.04812613	0.09797013
341	1	-239.3514	-243.3762	4.024787	0.03422394	0.02381443
342	2	-239.3514	-243.3762	4.024787	0.03422394	0.02381443
343	3	-244.5679	-243.3999	-1.168056	0.341656	0.2356667
344	4	-241.3211	-243.786	2.464905	0.2006553	0.01337114
345	0	-240.7771	-243.5415	2.76442	0.1250628	0.05901229
346	1	-239.9233	-243.8251	3.901769	0.03805857	0.0322816
347	2	-239.9233	-243.8251	3.901769	0.03805857	0.0322816
348	3	-243.2287	-243.4202	0.1915399	0.363876	0.07748703
349	4	-240.1366	-243.4147	3.278005	0.1138023	0.01891423
350	0	-241.0663	-244.746	3.679744	0.05770138	0.03484128
351	1	-239.5592	-243.5901	4.03096	0.02527976	0.03214128
352	2	-239.5592	-243.5901	4.03096	0.02527976	0.03214128
353	3	-243.9123	-245.4207	1.508374	0.2480369	0.06164277
354	4	-241.5533	-245.2558	3.702568	0.08049795	0.009762269
355	0	-240.2697	-243.7664	3.496731	0.09000688	0.02083699
356	1	-239.9073	-244.0509	4.143619	0.01482613	0.03132902
357	2	-239.9073	-244.0509	4.143619	0.01482613	0.03132902
358	3	-243.7222	-244.3647	0.6425091	0.328089	0.06817709
359	4	-240.7463	-243.8631	3.116726	0.1334493	0.01539513
360	0	-242.5753	-245.5402	2.964876	0.128601	0.03542837
361	1	-241.0638	-245.3269	4.263089	0.00913616	0.02507197
362	2	-241.0638	-245.3269	4.263089	0.00913616	0.02507197
363	3	-242.7065	-244.3593	1.652754	0.2265494	0.06869225
364	4	-241.0886	-245.108	4.019369	0.04369758	0.01488254
365	0	-241.4844	-244.2812	2.796751	0.07086691	0.109975
366	1	-240.3952	-244.2404	3.845219	0.03512665	0.04086847
367	2	-240.3952	-244.2404	3.845219	0.03512665	0.04086847
368	3	-245.3102	-245.9108	0.6006443	0.1866733	0.2137793
369	4	-242.7174	-244.1012	1.383805	0.2936849	0.02845157
370	0	-242.0817	-243.7576	1.675881	0.151582	0.1413469
371	1	-241.0984	-243.5181	2.419731	0.08306156	0.1354823
372	2	-241.0984	-243.5181	2.419731	0.08306156	0.1354823
373	3	-241.785	-244.68	2.895009	0.06161617	0.1093999
374	4	-241.0024	-243.454	2.451589	0.1679428	0.04741534
375	0	-242.6495	-244.1732	1.523757	0.09942888	0.2087124
376	1	-241.327	-244.6968	3.36985	0.03598434	0.08754773
377	2	-241.327	-244.6968	3.36985	0.03598434	0.08754773
378	3	-242.0842	-244.7612	2.677045	0.1156202	0.07719231
379	4	-240.4852	-243.4131	2.927927	0.1079798	0.0597445
380	0	-245.1723	-243.9534	-1.218887	0.1841597	0.398246
381	1	-241.2062	-244.3515	3.145264	0.04472841	0.1012622
382	2	-241.2062	-244.3515	3.145264	0.04472841	0.1012622
383	3	-241.6765	-244.7282	3.051668	0.09464175	0.06070846
384	4	-243.1475	-244.0875	0.940085	0.2808283	0.08568017
385	0	-244.9786	-244.4294	-0.5491979	0.241403	0.2740338
386	1	-241.7586	-243.7579	1.999376	0.1102224	0.150357
387	2	-241.7586	-243.7579	1.999376	0.1102224	0.150357
388	3	-241.6498	-244.4247	2.774838	0.1255659	0.05746729
389	4	-243.2461	-244.4396	1.193583	0.2904469	0.0507118
390	0	-242.2162	-243.4424	1.226124	0.07322812	0.2646765
391	1	-243.4088	-244.4176	1.008809	0.1326047	0.2270315
392	2	-243.4088	-244.4176	1.008809	0.1326047	0.2270315
393	3	-240.7109	-243.7643	3.053397	0.1205984	0.03457898
394	4	-242.0332	-243.8147	1.781541	0.1897769	0.09258597
395	0	-241.7269	-244.4774	2.750555	0.06425601	0.1212055
396	1	-241.5733	-244.6241	3.050755	0.06334732	0.09209417
397	2	-241.5733	-244.6241	3.050755	0.06334732	0.09209417
398	3	-239.8993	-243.9168	4.017502	0.03908419	0.01968261
399	4	-242.1692	-244.7659	2.596707	0.1118274	0.08901891
400	0	-242.3569	-243.4791	1.122249	0.1880301	0.160262
401	1	-241.64	-243.9232	2.283161	0.06481394	0.167387
402	2	-241.64	-243.9232	2.283161	0.06481394	0.167387
403	3	-239.9996	-243.6953	3.69571	0.04063673	0.05030925
404	4	-243.6488	-245.1828	1.534039	0.1372321	0.169881
405	0	-245.6819	-246.0152	0.3332891	0.2396121	0.187576
406	1	-240.7823	-243.6203	2.83796	0.08490841	0.0918126
407	2	-240.7823	-243.6203	2.83796	0.08490841	0.0918126
408	3	-239.8764	-243.5457	3.669351	0.0288832	0.06469869
409	4	-243.0136	-243.8295	0.8159082	0.05236523	0.326561
410	0	-243.0136	-243.887	0.8733998	0.1785993	0.1945777
411	1	-240.3157	-243.6306	3.314898	0.08762805	0.04139916
412	2	-240.3157	-243.6306	3.314898	0.08762805	0.04139916
