Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
961	1	-154.5287	-158.5778	4.049037	0.09620259	0.0142816	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.042217	0.001746931	0.0962026	0.09620259	0.4388344
962	2	-159.9484	-165.6633	5.714892	0.04787398	0.05706628	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00555804	0.00153576	0.047874	0.04787398	0.1160972
963	3	-153.9009	-158.8876	4.986724	0.07242958	0.02351974	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.0105179	0.001626058	0.0724296	0.07242958	0.1452154
964	0	-154.8445	-159.4537	4.609206	0.07795561	0.03538811	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.022961	0.003593695	0.0779556	0.07795561	0.2945394
965	1	-153.7423	-158.2177	4.475458	0.08363473	0.02702246	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0364547	0.0007557016	0.0836347	0.08363473	0.4358803
966	2	-154.182	-159.3737	5.19174	0.06635647	0.02932255	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.00512162	0.001605216	0.0663565	0.06635647	0.07718345
967	3	-154.5325	-159.5338	5.001318	0.06947513	0.03580687	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.0180562	0.000665961	0.0694751	0.06947513	0.2598947
968	0	-157.313	-161.7828	4.469749	0.07795561	0.04965939	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.0355809	0.003268104	0.0779556	0.07795561	0.4564257
969	1	-154.4398	-157.7966	3.356755	0.1113206	0.01853952	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.0550705	0.001288534	0.111321	0.1113206	0.494702
970	2	-154.297	-159.318	5.020994	0.0728989	0.0153381	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.0135663	0.004349625	0.0728989	0.0728989	0.186098
971	3	-153.2662	-158.4482	5.181966	0.06947513	0.01805459	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.0171431	0.000353516	0.0694751	0.06947513	0.2467522
972	0	-154.1692	-158.891	4.721818	0.07795561	0.0211122	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.0264514	0.006608429	0.0779556	0.07795561	0.3393142
973	1	-157.3839	-160.4142	3.030314	0.1121766	0.04760409	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.0528007	0.001163614	0.112177	0.1121766	0.470693
974	2	-154.3073	-159.2455	4.938222	0.07474247	0.01429778	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.017328	0.00568841	0.0747425	0.07474247	0.2318361
975	3	-157.3844	-161.708	4.323603	0.08108574	0.05376596	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0177239	0.0002294053	0.0810857	0.08108574	0.2185821
976	0	-156.7892	-159.0625	2.273332	0.1345079	0.01101338	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.0824663	0.01680598	0.134508	0.1345079	0.6130962
977	1	-155.8433	-158.5993	2.755978	0.120936	0.03684639	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.0664417	0.001445515	0.120936	0.120936	0.5493958
978	2	-154.5866	-159.4779	4.891312	0.07474247	0.02219351	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.00958103	0.002483656	0.0747425	0.07474247	0.1281873
979	3	-153.2288	-158.0494	4.820612	0.07649362	0.02375112	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0258694	0.0004173457	0.0764936	0.07649362	0.3381899
980	0	-155.5462	-159.0665	3.520371	0.1023448	0.03512095	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.0530041	0.00719144	0.102345	0.1023448	0.5178967
981	1	-156.0017	-158.8135	2.811821	0.120936	0.03158189	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.0856588	0.001125686	0.120936	0.120936	0.7082987
982	2	-156.2123	-160.8532	4.640829	0.07474247	0.04573072	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.0264639	0.003994738	0.0747425	0.07474247	0.3540683
983	3	-154.8486	-159.3872	4.538561	0.08230862	0.0261564	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.0169535	0.001050697	0.0823086	0.08230862	0.2059752
984	0	-154.623	-158.2673	3.644279	0.1023448	0.02213269	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.0523224	0.007788903	0.102345	0.1023448	0.5112359
985	1	-155.0842	-157.9532	2.868947	0.1222195	0.02036804	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.0637451	0.001072374	0.122219	0.1222195	0.5215625
986	2	-155.3671	-159.9606	4.593462	0.07720716	0.03846091	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.0246445	0.005334504	0.0772072	0.07720716	0.3191994
987	3	-153.9861	-158.5367	4.550611	0.08230862	0.02532154	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0212974	0.0006806029	0.0823086	0.08230862	0.2587502
988	0	-155.7367	-159.3878	3.651057	0.1023448	0.01643879	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.0440536	0.01280492	0.102345	0.1023448	0.4304429
989	1	-154.7109	-157.6305	2.919638	0.1222195	0.0154791	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0710621	0.0008921819	0.122219	0.1222195	0.5814306
990	2	-155.5635	-160.9409	5.377361	0.05928856	0.03604627	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.00690888	0.006908233	0.0592886	0.05928856	0.1165298
991	3	-156.8532	-161.5242	4.670979	0.07460254	0.04688756	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.0326399	0.000428546	0.0746025	0.07460254	0.4375174
992	0	-157.0133	-160.0928	3.07957	0.1120508	0.02484989	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.0724101	0.01953666	0.112051	0.1120508	0.6462256
993	1	-155.4832	-157.7081	2.224996	0.1363647	0.02435515	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.102336	0.0002616698	0.136365	0.1363647	0.750457
994	2	-154.2546	-159.734	5.479401	0.06087444	0.01850116	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.00437301	0.007385906	0.0608744	0.06087444	0.07183648
995	3	-154.0537	-158.5809	4.527183	0.08518896	0.01488172	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0324685	0.0009975166	0.085189	0.08518896	0.3811355
996	0	-155.9758	-159.1023	3.126437	0.1120508	0.03285631	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.0562128	0.006843457	0.112051	0.1120508	0.5016721
997	1	-155.0752	-156.1502	1.075	0.1633702	0.0224845	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.122602	0.0002565215	0.16337	0.1633702	0.750457
998	2	-156.204	-161.122	4.917947	0.06829911	0.03648569	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.0155152	0.01341384	0.0682991	0.06829911	0.2271658
999	3	-154.1752	-159.7973	5.622144	0.06007547	0.01440054	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.00516227	0.000670044	0.0600755	0.06007547	0.0859297
1000	0	-157.4384	-159.6141	2.175708	0.1342411	0.03169536	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.0750615	0.007040831	0.134241	0.1342411	0.5591545
1001	1	-156.6705	-159.0824	2.411926	0.1345392	0.01354009	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.100966	0.0002841742	0.134539	0.1345392	0.750457
1002	2	-154.7889	-160.1337	5.344787	0.06252403	0.02081296	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.00404806	0.01139634	0.062524	0.06252403	0.06474408
1003	3	-153.3706	-158.8182	5.447602	0.0623015	0.02219325	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.01052	0.0006975932	0.0623015	0.0623015	0.168856
1004	0	-153.8768	-158.3043	4.427444	0.0873574	0.01577558	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0393812	0.0006928723	0.0873574	0.0873574	0.4508061
1005	1	-154.5319	-157.2364	2.704438	0.1243227	0.02831497	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0734751	0.0004738604	0.124323	0.1243227	0.5910028
1006	2	-154.6408	-160.0852	5.444442	0.06252403	0.01308968	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.00651656	0.009154118	0.062524	0.06252403	0.1042249
1007	3	-153.4134	-158.8688	5.455393	0.0623015	0.02082941	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.00335507	0.001282295	0.0623015	0.0623015	0.05385216
1008	0	-153.4312	-157.4918	4.060598	0.09434638	0.02180063	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.0425319	0.001105171	0.0943464	0.09434638	0.4508061
1009	1	-154.9257	-157.2176	2.291868	0.1333335	0.02996594	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.0897136	0.001082607	0.133333	0.1333335	0.6728515
1010	2	-156.7344	-161.9272	5.192758	0.06252403	0.04475031	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.0171462	0.002661884	0.062524	0.06252403	0.2742331
1011	3	-157.0441	-161.1848	4.140763	0.08523693	0.05277826	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.0254176	0.001535315	0.0852369	0.08523693	0.2981997
1012	0	-156.7941	-160.5667	3.772584	0.09434638	0.05139769	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0512958	0.0003095129	0.0943464	0.09434638	0.5436964
1013	1	-156.4076	-159.2644	2.856807	0.1189749	0.03481559	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.0593289	0.001880952	0.118975	0.1189749	0.498668
1014	2	-154.5884	-159.9179	5.329457	0.06252403	0.02892982	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.0115722	0.004812435	0.062524	0.06252403	0.1850846
1015	3	-161.2308	-164.6761	3.445292	0.09727878	0.06499106	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.0644611	0.006754302	0.0972788	0.09727878	0.6626433
1016	0	-154.2649	-158.3195	4.054651	0.09434638	0.02334645	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.032749	0.0001540051	0.0943464	0.09434638	0.3471145
1017	1	-157.3745	-160.0399	2.665377	0.1189749	0.05241272	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.0687085	0.003426849	0.118975	0.1189749	0.5775043
1018	2	-155.1665	-160.5044	5.337962	0.06252403	0.01805039	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.0100515	0.01484135	0.062524	0.06252403	0.1607625
1019	3	-156.4433	-159.7338	3.290469	0.106013	0.04452683	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.004900511	0.106013	0.106013	0.5050666
1020	0	-156.1242	-159.9238	3.7996	0.09434638	0.04799129	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.0407259	0.001014262	0.0943464	0.09434638	0.4316638
1021	1	-156.2584	-159.2858	3.027344	0.1189749	0.01646861	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.0852684	0.003174181	0.118975	0.1189749	0.7166922
1022	2	-156.6164	-161.5774	4.961004	0.06965734	0.009332228	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.0159429	0.03038339	0.0696573	0.06965734	0.2288768
1023	3	-154.4362	-158.0356	3.599449	0.106013	0.01588498	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.0535436	0.002644359	0.106013	0.106013	0.5050666
1024	0	-154.6389	-158.6275	3.988607	0.09434638	0.02958156	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0344274	0.0005232915	0.0943464	0.09434638	0.3649044
1025	1	-155.7898	-157.5761	1.786227	0.1450655	0.02822121	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.0928756	0.002616805	0.145066	0.1450655	0.6402323
1026	2	-155.8545	-160.8673	5.012745	0.06965734	0.02272242	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.00365869	0.01181914	0.0696573	0.06965734	0.05252413
1027	3	-155.2048	-158.6051	3.400295	0.106013	0.03203601	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.0568632	0.006408735	0.106013	0.106013	0.5363796
1028	0	-153.3396	-157.9671	4.627524	0.08180891	0.0200613	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0345281	0.0004121442	0.0818089	0.08180891	0.4220573
1029	1	-155.4828	-157.3048	1.821994	0.1450655	0.02187435	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.0971511	0.005386902	0.145066	0.1450655	0.6697052
1030	2	-155.0996	-160.1962	5.096671	0.06965734	0.02223428	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.0021057	0.003914628	0.0696573	0.06965734	0.03022935
1031	3	-155.0051	-158.572	3.566943	0.106013	0.01604429	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.0651955	0.00573569	0.106013	0.106013	0.6149762
1032	0	-154.0696	-158.584	4.514396	0.08180891	0.03098674	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0007995709	0.0818089	0.08180891	0.4048036
1033	1	-154.284	-157.598	3.314047	0.1099814	0.02739113	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.0627993	0.002503581	0.109981	0.1099814	0.5709989
1034	2	-155.248	-160.3509	5.102904	0.0709416	0.01134456	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.00921182	0.008622992	0.0709416	0.0709416	0.1298508
1035	3	-155.0574	-158.6256	3.568137	0.102161	0.03607364	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.055743	0.002257936	0.102161	0.102161	0.5456393
1036	0	-154.6895	-159.3682	4.678706	0.08180891	0.01491683	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0391076	0.0004384447	0.0818089	0.08180891	0.4780364
