Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
158	0	-32.71451	-34.22776	1.513251	0.01759819	0.2915938
159	1	-31.52858	-34.22007	2.691497	0.03438456	0.1569827
160	0	-33.08119	-34.28985	1.20866	0.01554076	0.3241103
161	1	-32.54761	-34.36283	1.815222	0.06709881	0.211896
162	0	-30.71744	-34.45841	3.740973	0.03377248	0.05264728
163	1	-32.12234	-34.33872	2.216386	0.0733005	0.1655779
164	0	-30.26348	-34.25768	3.994197	0.03142527	0.02967209
165	1	-30.9151	-34.34745	3.432342	0.05015219	0.06713063
166	0	-30.45321	-34.18037	3.727156	0.06174555	0.02605591
167	1	-31.27451	-34.12789	2.853384	0.1059167	0.06926192
168	0	-31.19368	-34.18967	2.995992	0.03566986	0.125248
169	1	-31.76478	-34.78677	3.021986	0.02406563	0.1342528
170	0	-31.12656	-34.18645	3.059894	0.09172703	0.06280063
171	1	-31.26506	-34.50907	3.244012	0.06460136	0.07151441
172	0	-30.96064	-34.6964	3.735767	0.04708853	0.03985184
173	1	-31.577	-34.4567	2.879698	0.05989709	0.1126502
174	0	-30.85565	-34.28209	3.42644	0.04445582	0.07341722
175	1	-31.29743	-34.4277	3.130265	0.06889418	0.07859635
176	0	-30.61044	-34.43045	3.820018	0.04603207	0.03248315
177	1	-32.46537	-34.79446	2.329091	0.1361147	0.09149322
178	0	-30.45102	-34.45225	4.001229	0.03197869	0.02841546
179	1	-34.07955	-34.40649	0.3269425	0.3017713	0.1260515
180	0	-31.76877	-35.63922	3.870454	0.05477816	0.01869342
181	1	-33.43367	-34.59597	1.162302	0.1860005	0.1582863
182	0	-29.79241	-34.03303	4.240614	0.01477746	0.02167812
183	1	-31.41269	-34.36289	2.950197	0.06896309	0.09653427
184	0	-31.50903	-35.2251	3.716075	0.03992154	0.04898796
185	1	-32.48621	-34.54912	2.062919	0.1631151	0.09110996
186	0	-31.17372	-34.75382	3.580098	0.03730326	0.06520398
187	1	-31.79647	-34.07338	2.276907	0.06534022	0.1674861
188	0	-30.43713	-34.55754	4.120405	0.02930851	0.01916799
189	1	-31.29212	-34.42479	3.132674	0.06530452	0.08194507
190	0	-30.64668	-34.79165	4.144968	0.01780029	0.02821994
191	1	-31.17217	-34.55726	3.385086	0.06120739	0.060801
192	0	-30.7591	-34.86424	4.105138	0.01742365	0.03257957
193	1	-32.26977	-34.30553	2.03576	0.1967952	0.06014581
194	0	-29.94838	-34.12868	4.180299	0.02626148	0.0162256
195	1	-30.73185	-34.12993	3.398078	0.07593168	0.04477752
196	0	-30.08169	-34.14368	4.061991	0.04632845	0.007989506
197	1	-30.9956	-34.34793	3.352333	0.07303568	0.05224799
198	0	-31.62594	-34.35764	2.731703	0.1795963	0.007750368
199	1	-31.8849	-34.9207	3.035793	0.1141855	0.04275223
200	0	-31.73889	-34.97191	3.233012	0.113214	0.0240018
201	1	-34.28352	-35.7197	1.436178	0.2370406	0.07985858
202	0	-33.09406	-35.46648	2.372419	0.2047005	0.0185747
203	1	-31.32979	-34.76411	3.434315	0.1070582	0.01002733
204	0	-30.39648	-34.15531	3.758829	0.06967424	0.01495991
205	1	-30.95713	-34.2467	3.289569	0.127692	0.003868122
206	0	-30.38142	-34.00219	3.620768	0.09312179	0.005318465
207	1	-32.56152	-34.06405	1.502531	0.3065946	0.003669239
208	0	-32.1919	-34.60418	2.412279	0.1957862	0.02350291
209	1	-30.40847	-34.14608	3.737607	0.08259744	0.004158875
210	0	-32.42391	-34.41617	1.992269	0.2415072	0.01978291
211	1	-30.59249	-34.57407	3.981581	0.04945647	0.01290244
212	0	-30.96209	-34.58109	3.619	0.06485652	0.0337605
213	1	-29.84591	-34.09152	4.24561	0.01396598	0.02199
