Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
96	0	-19.13023	-21.97256	2.842329	0.08792517	0.08835899
97	1	-17.80726	-21.40938	3.602123	0.02501111	0.07529356
98	0	-19.02546	-22.10099	3.075532	0.03936144	0.1136024
99	1	-18.2337	-21.53827	3.304564	0.05521904	0.07484159
100	0	-21.14125	-22.92288	1.781624	0.1168401	0.1655145
101	1	-20.84545	-22.77831	1.932855	0.1172153	0.1500162
102	0	-18.86237	-21.83912	2.976747	0.07217204	0.0906703
103	1	-18.728	-21.77267	3.044672	0.06200156	0.09404825
104	0	-18.01177	-21.44148	3.429717	0.04858153	0.06896379
105	1	-17.37249	-21.28626	3.91377	0.04541695	0.02372308
106	0	-17.74912	-21.29801	3.548892	0.0720468	0.03358105
107	1	-17.8289	-21.33195	3.503053	0.07412341	0.03608828
108	0	-17.72724	-21.29444	3.567196	0.06708166	0.03671577
109	1	-18.52485	-21.68198	3.157129	0.1188515	0.02595261
110	0	-17.72345	-21.32376	3.600313	0.04735417	0.05313157
111	1	-17.39997	-21.15908	3.759109	0.07599871	0.008607379
112	0	-18.35529	-21.59653	3.241241	0.05150021	0.08489273
113	1	-18.34709	-21.56936	3.222272	0.1024592	0.03583053
114	0	-21.31698	-23.01438	1.697398	0.1462366	0.1445406
115	1	-19.42285	-22.16335	2.740504	0.1415161	0.04495048
116	0	-18.32997	-21.56733	3.237363	0.08797934	0.04880138
117	1	-17.38359	-21.3647	3.981106	0.04276734	0.01963912
118	0	-17.47336	-21.25202	3.778662	0.04725334	0.03539749
119	1	-17.9401	-22.00254	4.062435	0.01263817	0.04163537
120	0	-18.60837	-21.71764	3.109272	0.05395981	0.09563002
121	1	-17.68899	-21.53337	3.844379	0.01349843	0.06258068
122	0	-17.62548	-21.32674	3.701263	0.03492082	0.05546989
123	1	-18.24232	-22.38846	4.146148	0.01197864	0.03392359
124	0	-17.47525	-21.24784	3.772583	0.04841699	0.03484173
125	1	-17.3915	-21.24554	3.854037	0.04873548	0.0263778
126	0	-17.7774	-21.83461	4.057215	0.01766495	0.03713061
127	1	-17.4564	-21.46573	4.009325	0.03469056	0.02489394
128	0	-17.3827	-21.28356	3.900854	0.04460717	0.02582446
129	1	-17.42486	-21.26374	3.838878	0.04468853	0.03194068
130	0	-17.59105	-21.217	3.625951	0.08296096	0.01496099
131	1	-18.12829	-21.47007	3.341777	0.107835	0.01850433
132	0	-17.37204	-21.21302	3.840979	0.05568134	0.02073782
133	1	-18.24936	-21.58174	3.33238	0.1145747	0.01270431
134	0	-17.50673	-21.49333	3.986602	0.02884202	0.03301475
135	1	-17.48977	-21.56695	4.077182	0.0430629	0.009735889
136	0	-17.77271	-21.65017	3.877451	0.009113477	0.06365841
137	1	-19.22851	-23.5446	4.316094	0.01974881	0.009158777
138	0	-19.14868	-23.42859	4.279904	0.0110197	0.02150697
139	1	-18.22012	-22.44421	4.224089	0.0298349	0.008273193
140	0	-18.3252	-22.56236	4.237163	0.02289617	0.01390451
141	1	-18.89609	-23.17346	4.277362	0.0292417	0.003539136
142	0	-18.40454	-22.64572	4.241174	0.01970315	0.01669643
143	1	-17.44493	-21.51064	4.065717	0.04946578	0.004479589
144	0	-17.43144	-21.46989	4.038453	0.04166451	0.01500726
145	1	-17.4514	-21.16255	3.711152	0.08519065	0.004211129
146	0	-17.30475	-21.22437	3.919616	0.05998828	0.008567095
147	1	-17.94112	-21.45587	3.514755	0.1072838	0.001757627
148	0	-17.63479	-21.25428	3.619488	0.06810953	0.0304587
149	1	-17.37036	-21.15037	3.780015	0.0769725	0.005543041
150	0	-18.02192	-21.40878	3.386854	0.09490644	0.02692513
151	1	-17.65131	-21.24766	3.596355	0.09630992	0.004571624
152	0	-19.2315	-22.02295	2.791455	0.09044	0.09093151
153	1	-19.24936	-22.23984	2.990481	0.1379316	0.02353731
154	0	-17.97016	-21.44634	3.476181	0.03266498	0.08023393
155	1	-18.91473	-21.85874	2.944008	0.1095282	0.05658804
156	0	-17.78203	-21.33053	3.548508	0.05764583	0.04802034
157	1	-19.82979	-22.38325	2.553455	0.1519195	0.05325196
158	0	-17.6928	-21.33002	3.637217	0.03963163	0.05716373
159	1	-18.12865	-21.52271	3.394051	0.03353118	0.08758076
160	0	-18.11393	-21.47485	3.360916	0.06488699	0.05953841
161	1	-17.82167	-21.38298	3.561306	0.03488699	0.06949942
162	0	-17.42054	-21.35325	3.932711	0.03725039	0.0299955
163	1	-17.52262	-21.38585	3.863232	0.02822107	0.04597275
164	0	-19.93428	-22.38511	2.450829	0.1504809	0.06495322
165	1	-17.53296	-21.25148	3.718517	0.05127921	0.03738615
166	0	-21.94866	-23.49293	1.544266	0.2076485	0.09844194
167	1	-17.80516	-21.91968	4.114525	0.02136604	0.02769852
168	0	-18.64992	-21.73515	3.08523	0.05959669	0.09239731
169	1	-17.36232	-21.26597	3.903657	0.04813243	0.02201887
170	0	-17.56703	-21.55269	3.985664	0.02430644	0.03764418
171	1	-18.89256	-23.1577	4.265135	0.01264126	0.02136224
172	0	-17.46103	-21.47082	4.009786	0.03421798	0.02532045
173	1	-17.63481	-21.71565	4.080839	0.02656731	0.02586583
174	0	-19.86169	-22.4181	2.556411	0.1531771	0.05169877
175	1	-18.52225	-21.6697	3.147444	0.1171628	0.02860982
176	0	-18.72089	-21.75847	3.037575	0.1116763	0.04508328
177	1	-18.3166	-21.55789	3.241295	0.09327101	0.04311655
178	0	-18.95302	-21.88267	2.92965	0.07133359	0.09621845
179	1	-18.47278	-21.64109	3.168311	0.08502539	0.05866049
180	0	-17.77679	-21.32793	3.551138	0.05792084	0.04748234
181	1	-17.9511	-21.40759	3.456488	0.05531973	0.05954852
182	0	-18.06704	-21.4658	3.398762	0.04881519	0.07182564
183	1	-17.70728	-21.302	3.594722	0.05610372	0.04494112
184	0	-18.50743	-21.77125	3.263827	0.03343131	0.100703
185	1	-18.14447	-21.56481	3.42034	0.0286461	0.08983693
186	0	-18.43227	-21.61927	3.187008	0.08782101	0.05399526
187	1	-18.1064	-21.45325	3.34685	0.09071706	0.03511493
188	0	-17.86088	-21.82151	3.960624	0.008575231	0.05587937
189	1	-19.1147	-21.97697	2.862273	0.1316484	0.04264126
190	0	-17.72366	-21.40344	3.679787	0.02176076	0.07077753
191	1	-20.24919	-22.89598	2.646791	0.1590851	0.03675286
192	0	-17.63836	-21.40575	3.767394	0.02144901	0.06232865
193	1	-18.67035	-21.74475	3.074395	0.07309207	0.07998549
194	0	-18.06265	-21.66589	3.603237	0.01465201	0.08554127
195	1	-18.73247	-21.77478	3.042312	0.0777374	0.07854846
196	0	-18.57748	-21.70018	3.122696	0.06584901	0.0823984
197	1	-18.03233	-21.44138	3.409044	0.05876492	0.06084775
198	0	-18.12429	-21.78793	3.663639	0.009757179	0.08439596
199	1	-17.64065	-21.69237	4.051717	0.02356942	0.03177587
200	0	-18.3396	-21.62642	3.286816	0.03715664	0.09467879
201	1	-18.15661	-22.2764	4.119789	0.01163328	0.03690488
202	0	-17.64624	-21.29334	3.647102	0.04863916	0.04716765
203	1	-17.42975	-21.37335	3.943605	0.03590313	0.03025335
204	0	-18.2124	-21.52067	3.308266	0.06747754	0.06221287
205	1	-18.15055	-21.49971	3.349157	0.05467613	0.07092519
206	0	-19.2455	-22.29547	3.049971	0.03801735	0.1175025
207	1	-18.24087	-21.51817	3.277299	0.09578669	0.03700039
208	0	-21.9225	-23.79712	1.874628	0.2001013	0.07295299
209	1	-17.50527	-21.19845	3.693174	0.07223581	0.01896382
210	0	-18.48781	-21.65484	3.167027	0.07058082	0.07323346
211	1	-17.7033	-21.34867	3.645364	0.03381128	0.06216934
212	0	-19.53881	-22.17521	2.636404	0.11816	0.07871662
213	1	-17.64296	-21.47197	3.829013	0.01734089	0.06027487
214	0	-19.12352	-21.96862	2.8451	0.09578599	0.08022101
215	1	-17.50493	-21.42638	3.921446	0.02821799	0.0401544
216	0	-20.65646	-22.69253	2.036063	0.1107209	0.1461898
217	1	-18.73254	-21.77839	3.04585	0.05612994	0.09980207
218	0	-23.03433	-24.58431	1.549975	0.1012608	0.2042588
219	1	-18.32856	-21.62494	3.296381	0.03631331	0.09456557
220	0	-19.8421	-22.34584	2.503737	0.1492504	0.06089294
221	1	-18.1652	-21.50258	3.337377	0.06056244	0.06621684
222	0	-19.90562	-22.35362	2.447995	0.1051161	0.1106015
223	1	-18.33602	-21.57744	3.241418	0.07457487	0.06180037
224	0	-19.86909	-22.37635	2.507269	0.07507116	0.1347189
225	1	-19.43906	-22.12508	2.686015	0.09249928	0.09941621
226	0	-22.14558	-23.37799	1.232411	0.1400636	0.1972123
227	1	-21.63127	-23.15435	1.523079	0.1562251	0.151984
228	0	-18.25282	-21.55885	3.306024	0.04153708	0.08837753
229	1	-18.05507	-21.46925	3.414182	0.0393767	0.0797221
230	0	-17.79641	-21.37404	3.577632	0.03503246	0.06772132
