Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
99	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
100	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
101	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
102	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
103	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
104	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
105	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
106	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
107	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
108	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
109	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
110	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
111	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
112	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
113	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
114	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
115	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
116	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
117	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
118	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
119	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
120	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
121	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
122	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
123	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
124	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
125	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
126	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
127	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
128	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
129	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
130	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
131	1	2826.12	2869.879	-43.75896	0.7000888	4.136324
132	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
133	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
134	0	3093.503	3090.169	3.334365	0.06176043	0.06532004
135	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
136	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
137	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
138	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
139	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
140	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
141	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
142	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
143	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
144	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
145	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
146	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
147	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
148	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
149	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
150	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
151	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
152	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
153	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
154	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
155	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
156	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
157	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
158	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
159	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
160	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
161	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
162	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
163	1	2826.469	2870.231	-43.76204	0.7003969	4.136324
164	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
165	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
166	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
167	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
168	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
169	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
170	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
171	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
172	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
173	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
174	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
175	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
176	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
177	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
178	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
179	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
180	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
181	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
182	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
183	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
184	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
185	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
186	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
187	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
188	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
189	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
190	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
191	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
192	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
193	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
194	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
195	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
196	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
197	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
198	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
199	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
200	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
201	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
202	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
203	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
204	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
205	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
206	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
207	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
208	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
209	1	2827.158	2870.926	-43.76812	0.7010048	4.136324
210	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
211	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
212	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
213	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
214	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
215	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
216	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
217	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
