Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
179	4	-21.68073	-25.3631	3.682371	0.01435265	0.07792724
180	0	-20.24855	-24.13585	3.887302	0.04756548	0.02422137
181	1	-20.91526	-24.58367	3.668419	0.07351278	0.02016231
182	2	-21.34401	-24.75588	3.411863	0.08924953	0.03008115
183	3	-19.87994	-23.9579	4.077959	0.008276525	0.0444446
184	4	-20.35021	-24.00153	3.651319	0.04248336	0.05290172
185	0	-19.93524	-24.12351	4.188276	0.02576488	0.01592458
186	1	-20.32628	-24.42028	4.093999	0.03828279	0.01283434
187	2	-21.22614	-24.50346	3.277314	0.06379292	0.06899271
188	3	-19.64181	-23.90807	4.266264	0.008441672	0.02544898
189	4	-19.6513	-23.63604	3.984749	0.01917446	0.04286766
190	0	-20.62418	-24.49131	3.86713	0.0580661	0.01573788
191	1	-20.68611	-25.00082	4.314712	0.02124187	0.007803943
192	2	-19.56617	-23.60357	4.037404	0.01801124	0.03876543
193	3	-19.51444	-23.70519	4.190749	0.01654932	0.02489284
194	4	-22.2994	-25.08937	2.789968	0.07815503	0.1033652
195	0	-19.51959	-23.62123	4.101647	0.02044768	0.02990463
196	1	-19.63227	-23.68288	4.050603	0.0135699	0.04188677
197	2	-21.26731	-24.61011	3.342803	0.08334819	0.04288851
198	3	-19.83079	-23.70921	3.878419	0.02561859	0.04705655
199	4	-21.06862	-24.48858	3.419962	0.07495626	0.04356452
200	0	-19.72871	-23.65966	3.93095	0.02519733	0.04222465
201	1	-19.6522	-23.91335	4.261141	0.008039086	0.02636385
202	2	-20.7497	-24.35272	3.603028	0.0663654	0.03384885
203	3	-19.88473	-23.80449	3.919755	0.01682447	0.05171702
204	4	-20.16483	-23.91824	3.753405	0.04155138	0.04362511
205	0	-20.24387	-23.93455	3.690674	0.03773106	0.0537186
206	1	-20.38086	-24.28856	3.9077	0.01095819	0.05878878
207	2	-19.5882	-23.64667	4.058467	0.0241378	0.03053249
208	3	-19.63312	-23.62039	3.987277	0.02081826	0.04097109
209	4	-19.67536	-23.76155	4.086195	0.01072865	0.04116891
210	0	-22.84982	-25.36533	2.515506	0.1022449	0.1067215
211	1	-19.65652	-23.94227	4.285755	0.01035795	0.02158353
212	2	-20.11703	-23.99384	3.876813	0.04374436	0.02909137
213	3	-20.2365	-24.37218	4.13568	0.03393237	0.01301663
214	4	-19.61987	-23.72111	4.101243	0.02454243	0.02585032
215	0	-23.37663	-25.63957	2.262935	0.1047015	0.129522
216	1	-20.12128	-24.47585	4.35457	0.01106317	0.01399689
217	2	-20.21412	-24.16198	3.947855	0.0104281	0.05530344
218	3	-19.8344	-23.87247	4.038072	0.03248047	0.02422931
219	4	-19.7757	-23.83361	4.057914	0.03032101	0.02440456
220	0	-21.84596	-24.84214	2.996174	0.06840155	0.09249803
221	1	-20.01617	-24.30209	4.285921	0.01809346	0.01383149
222	2	-20.48743	-24.51295	4.025523	0.005584332	0.05238041
223	3	-19.70783	-23.66013	3.952301	0.02697206	0.03831491
224	4	-20.28587	-24.13858	3.852711	0.04936385	0.02588211
225	0	-19.62612	-23.80763	4.181507	0.0206567	0.02170967
226	1	-20.40109	-24.10735	3.70626	0.05238574	0.03750531
227	2	-19.87244	-24.14469	4.272252	0.005350521	0.02794128
228	3	-20.16735	-24.46586	4.298508	0.01849079	0.01217546
229	4	-20.56864	-24.22614	3.657502	0.05893361	0.03583324
230	0	-19.61188	-23.67881	4.066934	0.02510816	0.02871551
231	1	-19.9439	-24.03083	4.08693	0.0326152	0.01920879
232	2	-20.14365	-24.08561	3.941954	0.01141804	0.05490354
233	3	-20.42417	-24.14389	3.719725	0.05401889	0.03452561
234	4	-19.56849	-23.68301	4.114519	0.02240404	0.02666112
235	0	-20.02012	-24.1523	4.132177	0.005671321	0.04162804
236	1	-20.76967	-24.85294	4.083269	0.04505298	0.007137115
237	2	-19.54033	-23.77909	4.238754	0.01138688	0.02525472
238	3	-20.11536	-23.90683	3.791469	0.02298235	0.05838777
239	4	-20.08571	-23.94054	3.854831	0.04252445	0.03250946
240	0	-19.72658	-23.99775	4.27117	0.006939931	0.02646012
241	1	-19.79753	-23.91006	4.112532	0.02838249	0.02088137
242	2	-19.74858	-24.03451	4.285925	0.01393284	0.01799163
243	3	-20.10789	-24.39903	4.291138	0.01862499	0.01277826
244	4	-22.18758	-25.05068	2.8631	0.09880768	0.07539931
245	0	-20.03587	-24.22403	4.18816	0.004694963	0.03700606
246	1	-20.04088	-24.00188	3.960999	0.04007718	0.02433996
247	2	-20.06491	-24.16008	4.095171	0.00619698	0.04480296
248	3	-19.78718	-24.08367	4.296487	0.01343759	0.01743076
249	4	-21.0475	-24.61883	3.571334	0.07919255	0.02419104
250	0	-20.4827	-24.76262	4.279916	0.002412563	0.03011283
251	1	-21.74203	-24.89836	3.156336	0.05041398	0.09446943
